bandwidth_saved_percent,compression_ratio,detector_retention,image,image_index,inference_latency_ms,keep_ratio,lpips,object_retention,psnr,region_preservation,relevance_retention,semantic_token_count,semantic_utility_score,ssim,total_token_count,variant
99.0,99.9202,0.939127,datasets\sentinel2_500_patch\images\sentinel2_patch_00476.png,477,622.7972,0.8,0.571726,1.0,20.0693,0.798828,0.937471,3277,94.3028,0.9113,4096,full_detail_aware
99.0,99.8346,0.939429,datasets\sentinel2_500_patch\images\sentinel2_patch_00476.png,477,573.5163,0.8,0.571768,1.0,20.0709,0.800781,0.93778,3277,94.3406,0.9114,4096,without_detail_term
99.03,102.5875,0.90755,datasets\sentinel2_500_patch\images\sentinel2_patch_00477.png,478,616.2293,0.8,0.558258,0.888889,21.5981,0.739258,0.91403,3277,88.6418,0.9269,4096,full_detail_aware
99.02,102.3505,0.907469,datasets\sentinel2_500_patch\images\sentinel2_patch_00477.png,478,563.6281,0.8,0.558559,0.888889,21.5978,0.739258,0.913935,3277,88.6367,0.9269,4096,without_detail_term
99.13,114.3379,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00478.png,479,558.0361,0.8,0.474162,0.56,23.0953,0.928711,1.0,3277,86.0871,0.9463,4096,full_detail_aware
99.12,114.0788,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00478.png,479,565.9243,0.8,0.474829,0.56,23.0948,0.928711,1.0,3277,86.0871,0.9463,4096,without_detail_term
99.35,153.71,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00479.png,480,604.7571,0.8,0.342317,1.0,29.1927,0.902857,1.0,3277,99.0286,0.9606,4096,full_detail_aware
99.35,153.3154,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00479.png,480,554.005,0.8,0.342239,1.0,29.1906,0.908571,1.0,3277,99.0857,0.9605,4096,without_detail_term
99.39,163.6692,0.059319,datasets\sentinel2_500_patch\images\sentinel2_patch_00480.png,481,581.6301,0.8,0.335178,0.0,38.3639,0.75,0.060836,3277,11.0895,0.9028,4096,full_detail_aware
99.39,163.131,0.059094,datasets\sentinel2_500_patch\images\sentinel2_patch_00480.png,481,505.4715,0.8,0.335776,0.0,38.3664,0.75,0.060605,3277,11.0759,0.9027,4096,without_detail_term
99.38,162.2394,0.010736,datasets\sentinel2_500_patch\images\sentinel2_patch_00481.png,482,543.641,0.8,0.328042,1.0,37.5132,0.078947,0.010743,3277,31.4338,0.8887,4096,full_detail_aware
99.39,163.6162,0.010961,datasets\sentinel2_500_patch\images\sentinel2_patch_00481.png,482,593.1097,0.8,0.329106,1.0,37.5529,0.078947,0.010969,3277,31.4473,0.8902,4096,without_detail_term
98.97,96.6799,0.840372,datasets\sentinel2_500_patch\images\sentinel2_patch_00482.png,483,593.0296,0.8,0.607264,1.0,19.0981,0.762712,0.843317,3277,88.1083,0.8495,4096,full_detail_aware
98.97,96.7191,0.844374,datasets\sentinel2_500_patch\images\sentinel2_patch_00482.png,483,576.8856,0.8,0.607599,1.0,19.1238,0.766949,0.848016,3277,88.4048,0.8487,4096,without_detail_term
98.96,96.5426,0.62667,datasets\sentinel2_500_patch\images\sentinel2_patch_00483.png,484,628.2635,0.8,0.609755,1.0,19.5083,0.230469,0.628986,3277,69.9512,0.8772,4096,full_detail_aware
98.97,96.714,0.695652,datasets\sentinel2_500_patch\images\sentinel2_patch_00483.png,484,652.9623,0.8,0.607978,1.0,19.3635,0.288086,0.695613,3277,74.6192,0.8721,4096,without_detail_term
99.03,103.4972,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00484.png,485,636.5061,0.8,0.47986,1.0,21.9303,1.0,1.0,3277,100.0,0.918,4096,full_detail_aware
99.03,103.6043,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00484.png,485,549.7462,0.8,0.479945,1.0,21.9324,1.0,1.0,3277,100.0,0.918,4096,without_detail_term
99.01,101.1588,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00485.png,486,584.4611,0.8,0.46578,1.0,23.1605,1.0,1.0,3277,100.0,0.9206,4096,full_detail_aware
99.01,101.0717,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00485.png,486,579.3536,0.8,0.466042,1.0,23.1603,1.0,1.0,3277,100.0,0.9206,4096,without_detail_term
99.08,109.0345,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00486.png,487,558.9513,0.8,0.338914,1.0,23.8712,1.0,1.0,3277,100.0,0.9336,4096,full_detail_aware
99.08,108.6541,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00486.png,487,561.774,0.8,0.339262,1.0,23.8701,1.0,1.0,3277,100.0,0.9336,4096,without_detail_term
99.35,152.9249,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00487.png,488,554.7895,0.8,0.217568,0.285714,30.1731,0.990991,1.0,3277,78.4813,0.9618,4096,full_detail_aware
99.34,152.5034,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00487.png,488,576.8525,0.8,0.217309,0.285714,30.1734,0.990991,1.0,3277,78.4813,0.9617,4096,without_detail_term
99.64,278.0044,0.527717,datasets\sentinel2_500_patch\images\sentinel2_patch_00488.png,489,550.9011,0.8,0.191002,0.0,24.9103,0.050781,0.527316,3277,32.1628,0.8021,4096,full_detail_aware
99.64,279.4911,0.583641,datasets\sentinel2_500_patch\images\sentinel2_patch_00488.png,489,548.4468,0.8,0.189055,0.0,25.3115,0.051758,0.583046,3277,35.5241,0.8186,4096,without_detail_term
99.64,276.127,0.269394,datasets\sentinel2_500_patch\images\sentinel2_patch_00489.png,490,580.8062,0.8,0.191624,1.0,23.6119,0.004883,0.269233,3277,46.2092,0.7707,4096,full_detail_aware
99.65,283.6304,0.272802,datasets\sentinel2_500_patch\images\sentinel2_patch_00489.png,490,531.7559,0.8,0.190923,1.0,23.6144,0.004883,0.272639,3277,46.4137,0.7705,4096,without_detail_term
98.96,96.4085,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00490.png,491,664.8622,0.8,0.54901,1.0,21.5616,1.0,1.0,3277,100.0,0.8353,4096,full_detail_aware
98.96,95.802,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00490.png,491,609.4892,0.8,0.550784,1.0,21.5585,1.0,1.0,3277,100.0,0.8352,4096,without_detail_term
99.01,101.0972,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00491.png,492,690.8711,0.8,0.612,1.0,17.6718,1.0,1.0,3277,100.0,0.8038,4096,full_detail_aware
99.01,100.9261,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00491.png,492,579.3278,0.8,0.612319,1.0,17.3839,1.0,1.0,3277,100.0,0.7949,4096,without_detail_term
99.02,102.0115,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00492.png,493,639.1746,0.8,0.646472,1.0,17.5048,1.0,1.0,3277,100.0,0.7339,4096,full_detail_aware
99.02,101.8979,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00492.png,493,638.3446,0.8,0.6491,1.0,17.2776,1.0,1.0,3277,100.0,0.7272,4096,without_detail_term
99.03,103.0678,0.927874,datasets\sentinel2_500_patch\images\sentinel2_patch_00493.png,494,590.4609,0.8,0.623105,1.0,17.0009,1.0,0.951343,3277,96.1418,0.7466,4096,full_detail_aware
99.03,102.6876,0.931258,datasets\sentinel2_500_patch\images\sentinel2_patch_00493.png,494,611.2914,0.8,0.625706,1.0,16.8046,1.0,0.953877,3277,96.3279,0.7406,4096,without_detail_term
99.03,103.1108,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00494.png,495,642.6536,0.8,0.643417,1.0,16.6619,1.0,1.0,3277,100.0,0.6788,4096,full_detail_aware
99.04,103.7106,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00494.png,495,604.9811,0.8,0.64426,1.0,16.2208,1.0,1.0,3277,100.0,0.6638,4096,without_detail_term
99.01,100.5514,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00495.png,496,611.5727,0.8,0.619729,1.0,18.377,1.0,1.0,3277,100.0,0.709,4096,full_detail_aware
99.01,100.7611,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00495.png,496,643.5106,0.8,0.620443,1.0,18.3476,1.0,1.0,3277,100.0,0.7072,4096,without_detail_term
98.99,98.7383,0.918936,datasets\sentinel2_500_patch\images\sentinel2_patch_00496.png,497,594.7587,0.8,0.553905,1.0,20.2678,1.0,0.959964,3277,95.9567,0.7641,4096,full_detail_aware
98.99,99.1662,0.913977,datasets\sentinel2_500_patch\images\sentinel2_patch_00496.png,497,590.4337,0.8,0.553195,1.0,19.9025,1.0,0.955062,3277,95.6603,0.7599,4096,without_detail_term
99.0,99.6429,0.970497,datasets\sentinel2_500_patch\images\sentinel2_patch_00497.png,498,627.4599,0.8,0.561691,1.0,19.2812,1.0,1.0,3277,98.8199,0.7774,4096,full_detail_aware
98.99,99.398,0.970933,datasets\sentinel2_500_patch\images\sentinel2_patch_00497.png,498,618.516,0.8,0.562704,1.0,19.3075,1.0,1.0,3277,98.8373,0.778,4096,without_detail_term
98.99,99.4929,0.973373,datasets\sentinel2_500_patch\images\sentinel2_patch_00498.png,499,612.3877,0.8,0.610027,1.0,17.4449,1.0,1.0,3277,98.9349,0.7283,4096,full_detail_aware
98.99,99.4191,0.94772,datasets\sentinel2_500_patch\images\sentinel2_patch_00498.png,499,594.5341,0.8,0.612713,1.0,17.1336,1.0,0.976658,3277,97.4419,0.7186,4096,without_detail_term
99.0,100.3634,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00499.png,500,602.9168,0.8,0.618306,1.0,17.6517,1.0,1.0,3277,100.0,0.7102,4096,full_detail_aware
99.01,100.6807,1.0,datasets\sentinel2_500_patch\images\sentinel2_patch_00499.png,500,554.6594,0.8,0.625422,1.0,17.1594,1.0,1.0,3277,100.0,0.6966,4096,without_detail_term
